category,initiative,award_type,member,organization,program,ein,amount,agency,purpose
ANTI-POVERTY,,member_item,Riley,"West Bronx Housing and Neighborhood Resource Center, Inc.",Housing Services - Council District 12,132941841,5000,HPD,Funds to be used to provide support for tenants and homeowners in Council District 12.
ANTI-POVERTY,,member_item,Brewer,"West End Residences Housing Development Fund Company, Inc.",Housing & Services for Homeless Older Adults,133442001,5000,DHS,Funds to support housing and wraparound services for homeless older adults at Homeward Upper West Side.
ANTI-POVERTY,,member_item,Abreu,"West Side Center for Community Life, Inc.",Benefits Access Team - Council District 7,710908184,25000,DYCD,Funding to support the Benefits Access Team weekly on-site programming in Council District 7.
ANTI-POVERTY,,member_item,De La Rosa,"West Side Center for Community Life, Inc.",Campaign Against Hunger's Food Access Program - Council District 10,710908184,10000,DYCD,To support West Side Campaign Against Hunger's Food Access Program in Council District 10.
ANTI-POVERTY,,member_item,Farias,"West Side Center for Community Life, Inc.",Food Access Program - Council District 18,710908184,10000,DYCD,Funding to support Food Access Program in Council District 18.
ANTI-POVERTY,,member_item,Caban,"Women In Need, Inc.",Specialization of Children's Services - Council District 22,133164477,5000,DHS,Funds will support services for children and youth experiencing homelessness in Council District 22.
ANTI-POVERTY,,member_item,Krishnan,"Woodside on the Move, Inc.",Council District 25,112435565,7000,DYCD,Funds will be used to support emergency services in Council District 25.
ANTI-POVERTY,,member_item,Salamanca,"Word of Life International, Inc.",Food Pantry & Senior Wellness - Council District 17,392063356,25000,DYCD,Funding to support Community Food Pantry and Senior Wellness program in Council District 17.
ANTI-POVERTY,,member_item,Vernikov,Yeshiva Ateres Tzvi,,113409953,13500,DYCD,"Funding will be used for afterschool activities, workshops and community service projects."
ANTI-POVERTY,,member_item,Adams,Young Men's Christian Association of Greater New York,Jamaica YMCA,131624228,10000,DYCD,Funds will support youth programming at the Jamaica Y.
BOROUGHWIDE NEEDS,,member_item,Manhattan,"116th Street Block Association, Inc.",Self Sufficiency Program,133031100,19000,DYCD,Funding will be used for the Self Sufficiency Program to provide resourceful tools with technology equipment such as computer and internet access to the community.
BOROUGHWIDE NEEDS,,member_item,Brooklyn,"500 Men Making a Difference, Inc.",,452568264,5000,DYCD,"Funds to support mentoring programs for at-risk youth and young men to safely develop into independent, healthy, and well-adjusted adults with strong career prospects for mentorship, education, and career building in Council District 45."
BOROUGHWIDE NEEDS,,member_item,Brooklyn,"88th Precinct Youth Council, Inc.",,112799514,5000,DYCD,Funding to support intergenerational and youth activities in the catchment area of the 88th Precinct.
BOROUGHWIDE NEEDS,,member_item,Queens,Allen A.M.E. Housing Corp,Allen Youth STEAM Center (AYSC),112600290,10000,DYCD,Funds will be used to support the operating expenses of the Allen Youth STEAM Center (AYSC).
BOROUGHWIDE NEEDS,,member_item,Queens,"Alley Pond Environmental Center, Inc.",,112405466,15000,DCLA,Environmental education programs for all ages.
BOROUGHWIDE NEEDS,,member_item,Queens,"American Debate League, Inc.",Council District 30,471624385,25000,DYCD,"Funds will be used to to support the Youth Speech, Debate, and Leadership programs and activities in Council District 30."
BOROUGHWIDE NEEDS,,member_item,Bronx Delegation,American Legion Post 1871,Operations,237093632,7777,DYCD,Funds to support veteran services and programming.
BOROUGHWIDE NEEDS,,member_item,Brooklyn,"Arab American Association of New York, Inc.",,113604756,6000,DYCD,Funding will support workshops and outreach on bystander intervention and hate crime prevention.
BOROUGHWIDE NEEDS,,member_item,Brooklyn,"Art for Charity Association, Inc.",,822103220,5000,DFTA,"Funding will be used to provide programs for Holocaust Survivors and WWII veterans including food distributions, holiday celebrations and other events such as home visits to provide social and emotional support."
BOROUGHWIDE NEEDS,,member_item,Brooklyn,"Art of Brooklyn Festival, Inc., The",,453980747,5000,DYCD,Funding will support the annual public film festival for Brooklyn based artists and filmmakers.
BOROUGHWIDE NEEDS,,member_item,Brooklyn,"Art's House Schools, Inc.",,870790139,5000,DCLA,Funding will support the Dance Off the Streets (D.O.t.S.) program.
BOROUGHWIDE NEEDS,,member_item,Brooklyn,ArtShack Brooklyn,Council District 36,811692702,5000,DYCD,Funding will support clay programming and services in Council District 36.
BOROUGHWIDE NEEDS,,member_item,Manhattan,"Asphalt Green, Inc.",Asphalt Green's Community Programs,136533158,19000,DPR,"To support the Big Swim, Sprinkler Day, Senior Day, and Snowman Showdown events."
BOROUGHWIDE NEEDS,,member_item,Brooklyn,"Association of Community Employment Programs for the Homeless, Inc.",Council District 45,133846431,7750,DYCD,Funding will support neighborhood cleanup and other supplemental sanitation services for Council District 45.
BOROUGHWIDE NEEDS,,member_item,Manhattan,Battery Dance Corporation,,237418859,19000,DCLA,Funding will be used to support the operational cost of programming and services at Battery Dance Studios.
BOROUGHWIDE NEEDS,,member_item,Brooklyn,"Be Proud, Inc.",,582674169,5000,DFTA,Funding will support community connections and supporting our seniors programming.
BOROUGHWIDE NEEDS,,member_item,Bronx Delegation,"Bedford Park Multi-Service Center for Senior Citizens, Inc.",Access for Critical Services - Seniors,132745303,10000,DFTA,Funding for basic direct health services and provide education and counseling around prevention and management of chronic disease.
BOROUGHWIDE NEEDS,,member_item,Brooklyn,"Bedford Stuyvesant Family Health Center, Inc.",,112412205,1000,DHMH,"Funding for health services including diabetes care, cancer services, and other health programming."
BOROUGHWIDE NEEDS,,member_item,Brooklyn,Bedford Stuyvesant Restoration Corporation,,116083182,1000,DYCD,Funding for Restoration's resources and services in Council District 36.
BOROUGHWIDE NEEDS,,member_item,Brooklyn,Bedford Stuyvesant Volunteer Ambulance Corps,,112957898,1000,FDNY,Funding for EMS services and training in Council District 36.
BOROUGHWIDE NEEDS,,member_item,Brooklyn,Beth Jacob Day Care Center,,112290419,7500,DOE,Funds will be used for childcare programs.
BOROUGHWIDE NEEDS,,member_item,Brooklyn,"Black Institute, Inc.",,271580786,5000,DYCD,Funds will support educational workshops and trainings for M/WBEs fighting structural racial barriers to participation in legalized cannabis industry.
BOROUGHWIDE NEEDS,,member_item,Queens,"Black Spectrum Theatre Company, Inc.",,510135262,10000,DCLA,"Funds will be used to support critical core staffing (Associate Producer, Executive Assistant, Facility Coordinator, maintenance)."
BOROUGHWIDE NEEDS,,member_item,Queens,"Blau Weiss Gottschee, Inc.",Council District 30,116074351,13000,DYCD,Funds to be used for operating expenses for soccer pre-academy and youth sporting programs in Council District 30.
BOROUGHWIDE NEEDS,,member_item,Brooklyn,Boro Park Jewish Community Council,,113475993,8750,DSS/HRA,"Funds will be used for costs to administer the following programs: counseling clients on benefits and entitlements; advising and / or processing applications for Food Stamps, Medicaid and Medicare, Social Security, Disability, Section 8 recertification."
BOROUGHWIDE NEEDS,,member_item,Staten Island,Borough President-Staten Island,Summer Concert Series,136400434,20000,SIBP,Funding will be used for the summer concert series.
BOROUGHWIDE NEEDS,,member_item,Queens,"Braata Productions, Inc.",,273402327,12700,DCLA,Funding will be used to support programing in Council District 27.
BOROUGHWIDE NEEDS,,member_item,Brooklyn,"Braata Productions, Inc.",Council District 45,273402327,5000,DCLA,Funds to support cultural programs and events in Council District 45.
BOROUGHWIDE NEEDS,,member_item,Brooklyn,"Bridge Multicultural and Advocacy Project, Inc., The",Council District 45,454634142,3750,DYCD,Funds to support Multi-Cultural programs in Council District 45.
BOROUGHWIDE NEEDS,,member_item,Brooklyn,Bridge Street Development Corporation,,113250772,2250,DYCD,"Funding to support Bed-Stuy Works Alliance for community engagement, outreach and other programming from Bridge St."
BOROUGHWIDE NEEDS,,member_item,Bronx Delegation,"BronxWorks, Inc.",Shelter-Based & Trauma-informed Services - Homeless Children & Families,133254484,10000,DYCD,"To provide specialized services to children and families in homeless shelters that incorporate trauma- informed care, aftercare programs, case management, other strategies to prevent child maltreatment in high-risk cases."
BOROUGHWIDE NEEDS,,member_item,Brooklyn,"Brooklyn Ballers Sports, Youth and Educational Corporation",,651209020,5000,DYCD,"Funding will support the continuation of their 20 years basketball tournament along with individual and group training, personal mentorship, and group activities."
BOROUGHWIDE NEEDS,,member_item,Brooklyn,"Brooklyn City Streetcar Company, Inc.",,200084429,5000,DYCD,Funds will coordinate and organize art exhibitions and events for children and adults throughout Brooklyn. Window into Art displays slideshows of local artists in public spaces that are currently running in Coney Island library and online at BSAG-TV.
BOROUGHWIDE NEEDS,,member_item,Brooklyn,"Brooklyn Emerge, Inc.",,851491905,8250,DYCD,Funding will be used for food distribution to community members to prevent food insecurity.
BOROUGHWIDE NEEDS,,member_item,Brooklyn,"Brooklyn Emerge, Inc.",,851491905,38750,DYCD,"Funds will provide Halal Meals, Food Pantry Operations and Work in Council District 46."
BOROUGHWIDE NEEDS,,member_item,Brooklyn,"Brooklyn Legal Services, Inc.",,132605605,8750,DSS/HRA,Funds will support BLS’ LGBTQ and HIV Advocacy Project that provides comprehensive legal assistance to the LGBTQ community and people living with HIV and AIDS.
BOROUGHWIDE NEEDS,,member_item,Brooklyn,Brooklyn Music School,,116000202,18750,DCLA,Funds will support music education programming.
BOROUGHWIDE NEEDS,,member_item,Brooklyn,Brooklyn Queens Conservatory of Music,Council District 39,111532426,5000,DCLA,"Funds will support music education and music therapy programs that serve 2,284 youth and adults at 12 sites in Council District 39."
BOROUGHWIDE NEEDS,,member_item,Brooklyn,"BrooklynONE Productions, Inc.",,460692076,5000,DYCD,"Funds will support community performing arts productions including one act festivals, Shakespeare productions, youth programming, film festivals, concerts."
BOROUGHWIDE NEEDS,,member_item,Brooklyn,Bushwick Workshop Space,,471841469,5000,DYCD,Funding will support operations at the Mayday space in Bushwick.
BOROUGHWIDE NEEDS,,member_item,Brooklyn,"CAMBA, Inc.",Sustain Kids Unite - Public School 170 Ralph A. Fabrizio School (20K170),112480339,5000,DYCD,Funds will support the Sustain Kids Unite programming at Public School 170 Ralph A. Fabrizio School (20K170) in Brooklyn.
BOROUGHWIDE NEEDS,,member_item,Brooklyn,"CAMBA, Inc.",Future Bound,112480339,10000,DYCD,CAMBA Future Bound will expose students to a full range of post-secondary options through mentorships and four different programmatic paths. Future Leaders will help younger students explore college and other post-secondary options.
BOROUGHWIDE NEEDS,,member_item,Staten Island,"Camelot of Staten Island, Inc.",,237091329,10000,DHMH,Funds to be use for outreach and public awareness campaigns.
BOROUGHWIDE NEEDS,,member_item,Brooklyn,"Caribbean Equality Project, Inc., The",Brooklyn Unchained,472806715,10000,DYCD,Funding for Brooklyn Unchained: A Caribbean LGBTQ+ Support Group.
BOROUGHWIDE NEEDS,,member_item,Brooklyn,"CaribBeing, Inc.",Council District 36,455192099,3000,DCLA,Funding will support Summer Roll In Movie programming and services in Council District 36.
BOROUGHWIDE NEEDS,,member_item,Brooklyn,Carroll Gardens Association Incorporated,,112573432,10000,HPD,"Funding will support the Southwest Brooklyn Tenant Union (SWBTU), and the Red Hook Gardens Redevelopment Project."
BOROUGHWIDE NEEDS,,member_item,Staten Island,"Casa Belvedere, The Italian Cultural Foundation",,264411728,10000,DCLA,Funding will support Casa's Coffee Club for Seniors.
BOROUGHWIDE NEEDS,,member_item,Manhattan,"CEC Stuyvesant Cove, Inc.",Solar One,522440116,19000,DYCD,"Funding will be used to deliver Solar One’s environmental education, training, and technical assistance programs that impact people throughout five boroughs of New York City."
BOROUGHWIDE NEEDS,,member_item,Brooklyn,Center for Employment Opportunities,Council District 37,133843322,10000,DYCD,"Funds will support street cleanings, beautification, and maintenance in Council District 37."
BOROUGHWIDE NEEDS,,member_item,Brooklyn,"Chasdei Devorah, Inc.",,342006065,5000,FDNY,Funds to support costs associated with training women to volunteer as Emergency Medical Technicians (EMTs) and costs associated with operating a volunteer ambulance service.
BOROUGHWIDE NEEDS,,member_item,Brooklyn,"Churches United for Fair Housing, Inc.",Affordable Housing Services - Council District 34,264698161,10000,HPD,Funding for affordable housing and tenant support services in Council District 34.
BOROUGHWIDE NEEDS,,member_item,Brooklyn,"Churches United for Fair Housing, Inc.",Affordable Housing Services - Council District 36,264698161,1000,HPD,Funding for affordable housing and tenant support services in Council District 36.
BOROUGHWIDE NEEDS,,member_item,Queens,"Communities Resist, Inc.",,841899350,38000,DSS/HRA,Funds will be used to support Organizing and Community-Based Legal Services Project.
BOROUGHWIDE NEEDS,,member_item,Queens,Community Capacity Development,,831205784,10000,DYCD,Funding will support Community Capacity Development's Critical Thinking and STEAM initiative programming.
BOROUGHWIDE NEEDS,,member_item,Brooklyn,"Community Development Project, Inc.",,831441257,8750,HPD,Funding will support popular education about NYC’s municipal debt collection practices and opportunities to reorient those practices to the development and preservation of permanently affordable housing.
BOROUGHWIDE NEEDS,,member_item,Brooklyn,Cong Chasdei Lev,,454786470,7500,DYCD,Funds would be utilized to pay for food supplies to be given to needy families.
BOROUGHWIDE NEEDS,,member_item,Brooklyn,"Congregation Kehilas Belz USA, Inc.",,113143733,7500,DYCD,Funds to be used for youth programs.
BOROUGHWIDE NEEDS,,member_item,Brooklyn,Cornerstone Baptist Church,Council District 36,112028472,5000,DYCD,Funding will support community programs and services in Council District 36.
BOROUGHWIDE NEEDS,,member_item,Brooklyn,"Council of Jewish Organizations of Flatbush, Inc.",,112864728,8000,DYCD,"Funding to assist families and individuals, with an array of benefits and entitlements such as SNAP, Medicaid, Medicare, SSI, HEAP, SCRIE and DRIE, and other program enrollments."
BOROUGHWIDE NEEDS,,member_item,Brooklyn,"Council on the Environment, Inc.",Fresh Food Box - Council District 36,132765465,5000,DYCD,Funding will support the Fresh Food Box program for SNAP/EBT recipients in Council District 36.
BOROUGHWIDE NEEDS,,member_item,Bronx Delegation,"Crenulated Company, Ltd., The d/b/a New Settlement Apartments",YouthBuild - Council District 16,141719016,15002,DYCD,Funding will support youth workforce development training in Council District 16.
BOROUGHWIDE NEEDS,,member_item,Brooklyn,"Crown Hill Entertainment, Media and Technology Corp.",Council District 36,920763282,5000,DYCD,Funding will support community programming and services in Council District 36.
BOROUGHWIDE NEEDS,,member_item,Brooklyn,CUNY School of Law Justice & Auxiliary Services Corporation,Council District 36,901013912,1000,CUNY,Funding will support legal services in Council District 36.
BOROUGHWIDE NEEDS,,member_item,Manhattan,Dance Project of Washington Heights,Children’s Dance Classes,471583227,19000,DCLA,Funds will be used to cover operational expenses for our pay-what-you-can community-based dance classes.
BOROUGHWIDE NEEDS,,member_item,Brooklyn,Department of Parks and Recreation,,136400434,2500,DPR,Funding for the We Outside Bed-Stuy and North Crown Heights Summer Programming in Council District 36.
BOROUGHWIDE NEEDS,,member_item,Staten Island,"Dr. Theodore A. Atlas Foundation, Inc.",,134012789,10000,DYCD,Funds will be used to support youth programming and services.
BOROUGHWIDE NEEDS,,member_item,Queens,"Eagle Academy Foundation, Inc.",,201532382,10000,DYCD,Funding will support the Eagle Academy Foundation's RYSE (Reaching Young Men through Supplemental Education) program.
BOROUGHWIDE NEEDS,,member_item,Brooklyn,East Flatbush Community Development Corporation,Council District 45,844184899,5000,DYCD,"Funds to support maternal health, family planning, menstrual equity programs and events at Morris Heights Health Center (MHHC) and other spaces in Council District 45."
BOROUGHWIDE NEEDS,,member_item,Brooklyn,"East New York CLT, Inc.",,854288954,20750,HPD,"Funds will support neighborhood planning and development, organizing campaigns for community control of land."
BOROUGHWIDE NEEDS,,member_item,Brooklyn,East New York Restoration Local Development Corporation,,461763706,18000,DYCD,"Funds will provide training and certificate level courses in skills for the Green Economy, provide links to job opportunities and additional education in the industry."
BOROUGHWIDE NEEDS,,member_item,Bronx Delegation,"East Side House, Inc.",Enrichment Programming - Mitchel & Millbrook Houses,131623989,17777,DYCD,"To provide funding for enrichment programming including dance instructions, professional culinary arts, and micro business management."
BOROUGHWIDE NEEDS,,member_item,Bronx Delegation,"Educational Video Center, Inc.",Youth Media Arts Program - Council District 8,133378456,10000,DCLA,"To support EVC’s after school Youth Media Arts (YMA) programs, comprised of Youth Documentary Workshop and New Media Arts, which teach documentary filmmaking and website design to low- income high school students from historically marginalized communities."
BOROUGHWIDE NEEDS,,member_item,Brooklyn,"El Puente de Williamsburg, Inc.",Wellness Hub,112614265,8750,DYCD,Funding will provide general support for El Puente's Wellness Hub.
BOROUGHWIDE NEEDS,,member_item,Queens,"Empower My Hood, Inc.",,843764945,12700,DYCD,Funding will be used to support programing in Council District 27.
BOROUGHWIDE NEEDS,,member_item,Brooklyn,Flatbush Development Corporation,Council District 45,510188251,10000,HPD,Funds to support education and advocacy services in Council District 45.
BOROUGHWIDE NEEDS,,member_item,Brooklyn,Food Bank For New York City,Council District 35,133179546,15000,DYCD,Funds to support food access at Crown Gardens and other locations in Council District 35.
BOROUGHWIDE NEEDS,,member_item,Queens,"Forestdale, Inc.",,111631747,12500,ACS,Funds will be used to support general operating expenses of the Improving Outcomes for Youth after Foster Care program.
BOROUGHWIDE NEEDS,,member_item,Queens,"Fund for the City of New York, Inc.",,132612524,10000,DYCD,"Funding will support accessible public programming in Queens that reflect local history and commitments to gender, racial, and disability justice, support for community venders, archives, and Pride month celebration and working with school GSAs."
BOROUGHWIDE NEEDS,,member_item,Manhattan,Future Giants Organization,Advancing Classroom Technology Program,753054007,19000,DYCD,Funds will be used for their Advancing Classroom Technology Program.
BOROUGHWIDE NEEDS,,member_item,Queens,"Garden of Hope, Inc.",,200177587,19000,DYCD,Funds will support GOH's food pantry and service program for Chinese new immigrant children and youth.
BOROUGHWIDE NEEDS,,member_item,Manhattan,Goddard Riverside Community Center,Goddard Riverside Law Project,131893908,19000,DSS/HRA,"Funds will be used for anti-eviction legal representation and organizing support to low-income tenants, including those residing in SRO units."
BOROUGHWIDE NEEDS,,member_item,Manhattan,Goddard Riverside Community Center,Green Keepers - TOP Opportunities,131893908,19000,DYCD,"To suppot Goddard Riverside Community Center’s TOP Opportunities (TOPOP) which provides vocational training, job placement and employment support to men and women living with psychiatric disabilities."
BOROUGHWIDE NEEDS,,member_item,Staten Island,Grace Foundation of New York,,134131863,8000,DHMH,Funds will support Grace Foundation programming.
BOROUGHWIDE NEEDS,,member_item,Queens,"Greater Ridgewood Youth Council, Inc., The",After-School Programming - Council District 34,112518141,8000,DYCD,Funds will be used to support afterschool programming in Ridgewood section of Council District 34.
BOROUGHWIDE NEEDS,,member_item,Brooklyn,"Her Justice, Inc.",,133688519,5000,DYCD,Funds will support Immigrant access to the Justice Project.
BOROUGHWIDE NEEDS,,member_item,Queens,"Hispanic Federation, Inc.",,133573852,38000,DYCD,Funds will be used for general operating expenses.
BOROUGHWIDE NEEDS,,member_item,Bronx Delegation,"Hispanic Federation, Inc.",Food Access Initiative - Council District 18,133573852,15000,DYCD,Funds will support food pantry and giveaways in Council District 18.
BOROUGHWIDE NEEDS,,member_item,Bronx Delegation,"HOPE Program, Inc., The",Job Training Program - Council District 16,133268539,15002,DYCD,Funding will support job training and placement programming in Council District 16.
BOROUGHWIDE NEEDS,,member_item,Manhattan,Hudson Guild,Digital Literacy Program,135562989,19000,DYCD,To support the Hudson Guild's TechUp Digital Literacy Program.
BOROUGHWIDE NEEDS,,member_item,Queens,"India Home, Inc.",,208747291,38000,DFTA,"To provide hot vegetarian and halal congregate meals, as well as exercise, physical therapy, and yoga sessions primarily in English, Hindi and Bengali."
BOROUGHWIDE NEEDS,,member_item,Brooklyn,"Jewish Community Council of Greater Coney Island, Inc.",Southern Brooklyn Community Shuttle Bus,112665181,23750,DYCD,Funding will used to support the Southern Brooklyn Community Shuttle Bus.
BOROUGHWIDE NEEDS,,member_item,Brooklyn,"Juan Neumann Center, Inc.",,861081834,18750,DYCD,"Funding will support personnel services(salaries, wages) equipment, utilities and telephone for the center."
BOROUGHWIDE NEEDS,,member_item,Manhattan,"Justice Innovation, Inc.",Midtown Community Court - Community Justice,852810883,19000,DYCD,Funding to support Midtown Community Court services.
BOROUGHWIDE NEEDS,,member_item,Queens,"King of Kings Foundation, Inc.",,030583790,19000,DYCD,Funding will support community events and programming to support violence intervention in Southeast Queens.
BOROUGHWIDE NEEDS,,member_item,Bronx Delegation,"Kingsbridge Heights Community Center, Inc.",,132813809,30000,DYCD,"Funding to expand housing services within KHCConnect, resources and case management program by providing mobile office hours."
BOROUGHWIDE NEEDS,,member_item,Bronx Delegation,"Kingsbridge Heights Community Center, Inc.",Changing Futures Program,132813809,10000,DYCD,"Funding to support Changing Futures, one of KHCC’s signature programs, which provides long-term therapeutic services to children and adults impacted by trauma with a focus on survivors of child sexual abuse, domestic violence, and other traumas."
BOROUGHWIDE NEEDS,,member_item,Bronx Delegation,Kips Bay Boys & Girls Club,Youth & Teen Services - Throggs Neck Unit & Community Center,131623850,37777,DYCD,To support the continued delivery and expansion of the full breadth of teen and youth services offered at the Throggs Neck Unit and Community Center.
BOROUGHWIDE NEEDS,,member_item,Queens,"Korean American Family Service Center, The",,133609811,19000,DYCD,Funds will support KAFSC's programming expenses and direct services cost.
BOROUGHWIDE NEEDS,,member_item,Brooklyn,"La Nueva Esperanza, Inc.",Sharps Container Outreach Pilot Project,204393724,10000,DHMH,Funding will be used to support the Sharps Container Outreach Pilot Project.
BOROUGHWIDE NEEDS,,member_item,Brooklyn,Legal Aid Society,Council District 38,135562265,10000,DSS/HRA,Funding will support Civil Legal Services in Council District 38.
BOROUGHWIDE NEEDS,,member_item,Staten Island,"Literacy Trust, Inc.",Literacy Programming - Council District 51,593551080,10000,DYCD,Funds will be used for literacy programming in Council District 51.
BOROUGHWIDE NEEDS,,member_item,Brooklyn,Local Development Corporation of East New York,,112556667,20000,DYCD,"Funds will support Women's Business Center Program, entrepreneurial services, and economic development strategies in East New York."
BOROUGHWIDE NEEDS,,member_item,Brooklyn,Make the Road New York,,113344389,5000,DYCD,Funds will support the Deportation Defense Project and community services.
BOROUGHWIDE NEEDS,,member_item,Bronx Delegation,"Mary Mitchell Family and Youth Center, Inc.",La Familia Verde Farmers Markets,133385032,20000,DYCD,Funds will go towards managing and supporting the La Familia Verde Farmers Market's (LFV) that include the original LFV Market located on East Tremont between Arthur Avenue and La Fontaine Avenue in front of Walton Gladwin Park.
BOROUGHWIDE NEEDS,,member_item,Manhattan,"Met Council Research and Educational Fund, Inc.",Housing Helpline & Mutual Aid Program,133580918,19000,HPD,Funds will support Met Council’s housing helpline and related services.
BOROUGHWIDE NEEDS,,member_item,Brooklyn,"Metropolitan New York Coordinating Council on Jewish Poverty, Inc.",,132738818,5000,DYCD,"Funds will support free casework and services for New Yorkers at risk of eviction, struggling with unpaid medical expenses, utilities, or dealing with other personal, household, or financial emergencies."
BOROUGHWIDE NEEDS,,member_item,Queens,"Migrant Kitchen Incorporated, The",,850592518,12500,DYCD,Funds will be used to support operating expenses for meal distribution in District 32.
BOROUGHWIDE NEEDS,,member_item,Queens,National September 11 Memorial and Museum at the World Trade Center,,611745872,12500,DYCD,"Allocated funds will be used to defray the costs of student programming for New York City students, their educators, and participating chaperones in field trips (offered in-person and virtually) to the 9/11 Memorial & Museum."
BOROUGHWIDE NEEDS,,member_item,Manhattan,"Nazareth Housing, Inc.",Housing Stability Support Project (HSSP),133176952,19000,DYCD,Funds will support Nazareth Housing's programs and operations.
BOROUGHWIDE NEEDS,,member_item,Brooklyn,"New York Board of Rabbis, Inc.",,131809283,7500,DYCD,"Funds will support the nationally recognized Stewards of Children Education program, a 2.5 hour training that teaches adults how to effectively prevent, recognize and react responsibly to child sexual abuse and molestation."
BOROUGHWIDE NEEDS,,member_item,Bronx Delegation,New York Botanical Garden,Senior Group Tours & Tickets - Council District 18,131693134,5777,DCLA,Funds will support Senior Group Tours and tickets for exhibits and shows for residents of Council District 18.
BOROUGHWIDE NEEDS,,member_item,Manhattan,New York City Housing Authority,Jackie Robinson Houses,136400434,19000,HPD,To support family day and other activities organized by Resident Association.
BOROUGHWIDE NEEDS,,member_item,Brooklyn,"New York City Urban Debate League, Inc.",Council District 36,455249743,5000,DYCD,Funding will support debate programming and outreach in Council District 36.
BOROUGHWIDE NEEDS,,member_item,Bronx Delegation,"New York Common Pantry, Inc.",Access to Healthy Food - Council District 18,133127972,12000,DYCD,Funds will support Food pantry and giveaways in Council District 18.
BOROUGHWIDE NEEDS,,member_item,Bronx Delegation,"New York Legal Assistance Group, Inc.",Civil Legal Services - West Bronx,133505428,15554,DSS/HRA,Funding for mobile legal services in Council Districts 14 and 16.
BOROUGHWIDE NEEDS,,member_item,Queens,"New York Sun Works, Inc.",,200670312,12500,DOE,"Funding will be used for program implementation in public schools citywide who already have a NY Sun Works hydroponic classroom installed and fully functioning, a school designated teacher, and the program scheduled in the school’s daily instruction."
BOROUGHWIDE NEEDS,,member_item,Bronx Delegation,"Nino de la Caridad, Inc.",Leaders of the Future & Caterpillar Homework Club,810834466,17777,DYCD,Funds will go towards providing after-school programming to support the wholistic growth and academic excellence of students in the Bronx.
BOROUGHWIDE NEEDS,,member_item,Bronx Delegation,"Not On My Watch, Inc.",Club Alternatives Mentoring Program & Human Services,823809384,30000,DYCD,Funds to be used for Club Alternative mentoring program.
BOROUGHWIDE NEEDS,,member_item,Brooklyn,"Pakistani American Youth Organization, Inc.",Council District 45,474022872,10000,DYCD,Funds to support food justice and pantry initiatives in East Flatbush and Flatbush to increase access to healthy nutritious food in Council District 45.
BOROUGHWIDE NEEDS,,member_item,Brooklyn,"Planned Parenthood of Greater New York, Inc.",,132621497,8750,DHMH,Funds to support a patient navigation team which guides patients through the abortion care system and works to overcome obstacles they face while working to improve the systems and processes that shape access at the clinical and ecosystem levels.
BOROUGHWIDE NEEDS,,member_item,Queens,"Police Organization Providing Peer Assistance (POPPA), Inc.",Suicide Awareness for Emergency Responders (SAFER),134128172,13000,DHMH,Funds will allow POPPA to offer Suicide Awareness for Emergency Responders (SAFER) training and to conduct outreach presentations on self-care and managing stress to bolster physical and psychological well-being.
BOROUGHWIDE NEEDS,,member_item,Manhattan,"Positive Influence, Inc.",,562519776,19000,DYCD,"Funds will be used for sports equipment, uniforms, tshirts, teachers, space, staff, awards, and Creative arts supplies."
BOROUGHWIDE NEEDS,,member_item,Brooklyn,"Pratt Area Community Council, Inc.",,112451752,1000,HPD,Funding for IMPAACT's affordable housing and tenant protection resources in Council District 36.
BOROUGHWIDE NEEDS,,member_item,Brooklyn,Research Foundation of the City University of New York,Creative Arts Team,131988190,10000,DCLA,Funding will be used to support the Creative Arts Team.
BOROUGHWIDE NEEDS,,member_item,Staten Island,Richmond Engine Company No. 1,,132943389,15000,FDNY,"The funds will be used to upgrade the operating systems in the firehouse as well as fire engine maintenance, the purchase of equipment and training."
BOROUGHWIDE NEEDS,,member_item,Brooklyn,"Riseboro Community Partnership, Inc.",Saratoga Square Senior Center,112453853,38750,DFTA,Funding will support the operations of Saratoga Square Senior Center.
BOROUGHWIDE NEEDS,,member_item,Bronx Delegation,"Riverdale Neighborhood House, Inc.",Music in the Garden Series,131740024,7780,DYCD,Funding to support outdoor concert series at Riverdale Neighborhood House.
BOROUGHWIDE NEEDS,,member_item,Queens,Rockaway Development and Revitalization Corporation,,112575794,19000,DYCD,Funds will support programming and events for entrepreneurship and small business as well as urban and community development.
BOROUGHWIDE NEEDS,,member_item,Manhattan,"Room to Grow National, Inc.",Room to Grow,134012096,19000,DYCD,To support the Room to Grow program.
BOROUGHWIDE NEEDS,,member_item,Manhattan,"Samaritan Daytop Village, Inc.",Young Mother's Program (YMP),112635374,19000,DYCD,To support the Young Mother's Program (YMP).
BOROUGHWIDE NEEDS,,member_item,Queens,"Samuel Field YM & YWHA, Inc.",Adolescent Mental Health Clinic,113071518,40000,DHMH,Funds will be used to support the operating expenses of the Adolescent Mental Health Clinic.
BOROUGHWIDE NEEDS,,member_item,Brooklyn,"SBH Community Service Network, Inc.",,237406410,10000,DFTA,Funds will be used to support case assistance services provided to individual 60 years of age and older.
BOROUGHWIDE NEEDS,,member_item,Staten Island,Seamen's Society for Children and Families,,135563010,5000,DYCD,Funds to be used for operating costs.
BOROUGHWIDE NEEDS,,member_item,Brooklyn,"Seeking Asylum & Finding Empowerment, Inc.",,821941353,5000,DYCD,Funds will support hiring a Vital Services Coordinator (VSC) to provide services and programming.
